language	diff	surp_initial	surp_final	surp_avg	length_avg	p_value	n_permutations
evn	-1.3001237887653327	3.6417626307879916	2.341638842022659	3.080151863704825	7.203252032520325	0.0	100000
fin	-0.7817868459846835	3.410752527352265	2.6289656813675815	3.1494078195317146	6.4298245614035086	0.0	100000
fra	-0.6736533790588544	4.273101931716524	3.5994485526576696	3.9996464041695914	4.992307692307692	0.0005	100000
gld	-0.887466134936902	3.7316697407553687	2.8442036058184668	3.3783494133108354	6.653061224489796	0.0	100000
gle	-1.1782631062603866	4.028417630748815	2.8501545244884285	3.39057669871358	5.725806451612903	0.0	100000
heb	-0.6654708495137287	3.6217990531542585	2.95632820364053	3.4055295838130135	5.158878504672897	0.0001	100000
hin	-1.4479834757153953	4.005466366459907	2.5574828907445117	3.2284611253921534	7.14	0.0	100000
hrv	-0.8850740680960851	3.755262209364026	2.870188141267941	3.3707073903413476	6.443548387096774	0.0	100000
hun	-0.1959879013680781	3.7668263253199177	3.5708384239518396	3.6558809104042003	5.825	0.18923	100000
hye	-0.5559440840242633	4.08106732802914	3.5251232440048765	3.767146699560554	5.962962962962963	0.00211	100000
isl	-0.9912873653005247	3.849794041663407	2.8585066763628824	3.420068912808716	5.982608695652174	0.0	100000
ita	-0.924676878987007	3.5580632944378694	2.6333864154508624	3.2378899503675065	6.5984251968503935	0.0	100000
itl	-0.5314484490603428	4.170305032450873	3.63885658339053	3.9137180606812123	6.418918918918919	0.00244	100000
jpn	-1.0739319693663436	3.5373966109870336	2.46346464162069	3.0895559731371653	6.287037037037037	0.0	100000
kal	-0.5633028223880445	3.0815558745751366	2.518253052187092	2.8412563370171533	8.357142857142858	0.00014	100000
kan	-0.464439555639347	3.6358085207504347	3.1713689651110877	3.3010563706916023	6.415841584158416	0.0039	100000
kat	-1.2299752525594307	3.9928508020397535	2.7628755494803228	3.515786695608584	6.660869565217391	0.0	100000
kaz	-0.2958853145667737	3.4531851820503072	3.1572998674835335	3.307365270220871	6.161538461538462	0.01726	100000
kca	-0.9669441973579671	3.5372506054467845	2.5703064080888174	3.0799952086833655	6.107843137254902	0.0	100000
ket	-0.4957917018504583	4.137926586700524	3.6421348848500656	3.891516480469219	5.12	0.03006	100000
khk	-0.7795454920765632	3.6638809807573383	2.884335488680775	3.386375309949191	5.830645161290323	0.0	100000
kmr	-0.40574096897624523	3.673049937062836	3.2673089680865908	3.415203905052427	6.172727272727273	0.04373	100000
koi	-1.1125719150322828	4.163525845785411	3.0509539307531286	3.6263211793951435	5.660550458715596	0.0	100000
kor	-0.5492216999026125	3.7130638573012913	3.163842157398679	3.5409481883813982	6.019047619047619	0.00742	100000
kpv	-1.2612916800627527	4.105655027917253	2.8443633478545003	3.5580893434494416	5.350877192982456	0.0	100000
krl	-0.8997233600777501	3.442232973184484	2.5425096131067337	3.131112098023991	6.312977099236641	0.0	100000
lat	-1.2334482419806858	3.7229170842777446	2.489468842297059	3.1959950584190264	7.224299065420561	0.0	100000
lav	-0.6471009818133555	3.5191379267756773	2.8720369449623218	3.1805223588243052	6.75	1e-05	100000
lbe	-0.9812544954250022	3.6737071834976582	2.692452688072656	3.150275262173886	6.81981981981982	0.0	100000
lez	-0.8736689814048724	4.333888771902948	3.4602197904980754	3.7962781564164785	5.627272727272727	0.00014	100000
lit	-1.5565017411168367	4.0423842023845395	2.485882461267703	3.315170896150917	7.328467153284672	0.0	100000
liv	-0.6113892178207476	3.952912996723645	3.3415237789028973	3.486347473281842	6.0578512396694215	0.00395	100000
mal	-0.9742661836894375	3.33886693123087	2.3646007475414326	3.0340745450656588	8.903846153846153	2e-05	100000
mdf	-0.6099617720222557	3.57743531078623	2.9674735387639744	3.400031009252539	6.12280701754386	0.0041	100000
mhr	-0.6575864233589344	3.579926135178122	2.9223397118191876	3.238611792277504	5.723214285714286	0.00048	100000
mnc	-1.5576216833484078	3.5578058579374874	2.0001841745890796	2.9381292422613643	6.821917808219178	0.0	100000
mns	-0.6618369258060524	3.4300390811053645	2.768202155299312	3.149222441116	7.553571428571429	0.00123	100000
mrj	-0.9873209578978983	3.8248493899384743	2.837528432040576	3.290685988804314	6.066115702479339	0.0	100000
myv	-0.6223628982702012	3.4280862987662357	2.8057234004960345	3.2096479657114996	6.339285714285714	0.00124	100000
nio	-0.46843118106227877	3.6443472718103	3.175916090748021	3.480425773375256	7.033333333333333	0.03244	100000
niv	-0.020083708175395287	4.2588322431789845	4.238748535003589	4.207614351044531	4.757894736842105	0.92583	100000
nld	-1.0116894963479597	3.8755840333848877	2.863894537036928	3.2906489296501817	5.719298245614035	0.0	100000
nor	-1.362196407963983	3.9322296134272574	2.5700332054632744	3.2937020499140535	5.456896551724138	0.0	100000
olo	-0.831756163192721	3.6115864000088593	2.7798302368161383	3.3973739133191883	6.304347826086956	0.0	100000
oss	-0.94367462845931	4.147023796054761	3.2033491675954506	3.740130610673786	6.690476190476191	0.0	100000
pbu	-1.2043545242497578	4.158841676370161	2.954487152120403	3.5927593757896674	6.297297297297297	0.0	100000
pes	-1.1677862956377068	3.554357158326732	2.3865708626890254	2.9575311649955105	7.379032258064516	0.0	100000
pol	-0.938598111669144	4.178278610473943	3.239680498804799	3.7673363883583195	5.6875	0.0	100000
por	-1.0622785944935114	4.188463874705254	3.1261852802117422	3.7336377872224746	6.007936507936508	0.0	100000
ron	0.07058782489845594	3.8061167247495633	3.8767045496480192	3.8365918794215417	5.692913385826771	0.70253	100000
rus	-1.0332472349431625	4.262689872870062	3.2294426379269	3.752683597933978	6.186274509803922	0.0	100000
sah	-0.6568950399864777	3.7117715042312103	3.0548764642447326	3.329181556726375	5.884955752212389	0.0	100000
sel	-1.4702446279107857	3.900096499380021	2.429851871469235	3.2292612104937093	6.733333333333333	0.0	100000
sjd	-0.2192073744444354	3.0546434008796273	2.835436026435192	3.0994238658174145	6.475409836065574	0.24089	100000
slk	-0.8260519483109166	3.9905190976717138	3.164467149360797	3.623719505163946	6.080645161290323	0.0	100000
slv	-0.9423493320645151	3.6749977238882687	2.7326483918237536	2.9927110121962786	6.654545454545454	0.0	100000
sma	-1.4830294231085648	3.4463461667103585	1.9633167436017938	2.9009158570462397	7.547008547008547	0.0	100000
sme	-0.5398406209534752	3.1137187059898404	2.573878085036365	2.9477815725684926	7.24	0.00192	100000
smj	-0.5243172394883571	2.9930312234982943	2.4687139840099372	2.839037795380971	7.503875968992248	0.00029	100000
smn	-0.709554036192483	3.48573867764324	2.776184641450757	3.2803353940593927	6.372727272727273	9e-05	100000
sms	-0.9932153364220309	3.808847774041722	2.815632437619691	3.5040778258754126	7.130434782608695	6e-05	100000
spa	-0.7861067495617844	3.6588742925263857	2.8727675429646014	3.3391322361310043	6.222222222222222	0.0	100000
sqi	-0.8516866067847868	4.187573136842389	3.3358865300576026	3.7746970577394685	5.307017543859649	0.0	100000
swe	-1.3493281642352914	3.793576307774233	2.4442481435389416	3.0964641025478143	6.040983606557377	0.0	100000
tam	-0.45245930998380324	3.0611386864158168	2.6086793764320135	2.8793257642469348	7.900990099009901	0.00291	100000
tat	-0.6886587914779896	3.7726032116813872	3.0839444202033977	3.488564492264499	5.401709401709402	2e-05	100000
tel	-1.0301441591965386	3.7023662018027204	2.672222042606182	3.298019217180136	7.683168316831683	0.0	100000
tur	-1.0624640701396433	3.676179476457388	2.613715406317745	3.132345241674194	6.084033613445378	0.0	100000
udm	-1.3025325720849024	4.104868190778397	2.802335618693495	3.5318812429806785	5.672413793103448	0.0	100000
ukr	-1.2775595910611663	3.9251135187670005	2.647553927705834	3.3352711095375276	6.314285714285714	0.0	100000
uzn	-1.1332449131419655	3.9188329804566946	2.785588067314729	3.366940265738446	5.990196078431373	0.0	100000
vep	-0.2000838143968644	3.6112822036284036	3.411198389231539	3.5807135226173825	5.747747747747748	0.33982	100000
xal	-0.6599715848952945	3.9090029775991004	3.249031392703806	3.5717638562748713	6.178571428571429	0.0003	100000
ykg	-0.18097522210134676	3.3418020345445343	3.1608268124431875	3.2836970998749453	7.454545454545454	0.30731	100000
yrk	-0.29592266305384385	3.312974777791817	3.017052114737973	3.2893669446560314	6.560344827586207	0.07966	100000
yux	-0.10035242851254367	3.599629818317238	3.4992773898046945	3.6687832402339047	6.116279069767442	0.57075	100000
