language	diff	surp_initial	surp_final	surp_avg	length_avg	p_value	n_permutations
cym	0.24233844409068306	3.173992581729133	3.416331025819816	3.4169778688241372	5.681034482758621	0.14549	100000
dan	0.42902067718745096	2.8939284867951365	3.3229491639825874	3.1295899459669796	5.5636363636363635	0.07162	100000
dar	-0.12745806115077674	3.354157650577425	3.2266995894266484	3.342779029959593	6.254716981132075	0.58224	100000
ddo	-0.5909018109359425	3.5451455059677657	2.954243695031823	3.2486816635198754	5.5607476635514015	0.00161	100000
deu	0.05341122347636684	2.943769128210158	2.997180351686525	2.9341323948419835	6.069306930693069	0.78595	100000
ekk	-0.6892452814209986	3.2245005054447957	2.535255224023797	2.889531549991667	6.269565217391304	0.00076	100000
ell	-0.7578791146611241	3.0773483201273093	2.319469205466185	2.8217840782708965	6.427350427350428	0.0	100000
enf	-0.3917020852206323	3.2372053200698963	2.845503234849264	3.0978723654429645	5.438775510204081	0.06523	100000
eng	-0.2561548522390775	3.389187484889149	3.1330326326500715	3.1709964835353217	4.861386138613861	0.21076	100000
ess	-0.9444200132025375	2.657725413120894	1.7133053999183565	2.2873678941311724	8.7	0.0	100000
eus	-0.5478499129345269	2.972520929986856	2.424671017052329	2.7277474386479876	5.8203125	0.00119	100000
evn	-0.9188858845747097	2.8155143112294656	1.896628426654756	2.4450513463947776	7.203252032520325	0.0	100000
fin	-0.4336328913386902	2.7942962470491652	2.360663355710475	2.7591731887973383	6.4298245614035086	0.00252	100000
fra	-0.38801710551715196	3.688851614492807	3.300834508975655	3.4088900145881964	4.992307692307692	0.09433	100000
gld	-1.0210329948059567	3.331213112189946	2.3101801173839895	2.949949916444455	6.653061224489796	1e-05	100000
gle	-0.41371691914712105	2.912746564188662	2.499029645041541	2.6595452545756175	5.725806451612903	0.03757	100000
heb	-0.1451683348027344	3.0869751424293645	2.94180680762663	3.1570603698182573	5.158878504672897	0.40613	100000
hin	-0.7160356350657664	2.8527243852281394	2.136688750162373	2.4623594505319426	7.14	6e-05	100000
hrv	-0.5345712265149238	3.068296525268794	2.53372529875387	2.8609908929570524	6.443548387096774	0.00661	100000
hun	0.46299275460847067	2.812891446410471	3.2758842010189415	3.152457960551169	5.825	0.00157	100000
hye	-0.43629427032177404	3.424282867026827	2.987988596705053	3.211382185435689	5.962962962962963	0.0536	100000
isl	-0.30444491848457433	3.083576615332909	2.7791316968483346	2.949571841603712	5.982608695652174	0.11754	100000
ita	-0.9050556528719511	2.932468840032715	2.027413187160764	2.5081244518437313	6.5984251968503935	0.0	100000
itl	-0.4609948341214509	3.435905458059934	2.974910623938483	3.284579236179174	6.418918918918919	0.04969	100000
jpn	-0.7172647724408316	2.643129183773551	1.9258644113327195	2.381458598962164	6.287037037037037	0.00028	100000
kal	-0.8351662886952842	2.186251047347544	1.3510847586522599	1.848463466449789	8.357142857142858	0.0	100000
kan	0.01584749506446892	2.681646440579231	2.6974939356437	2.5836939259336393	6.415841584158416	0.93314	100000
kat	-1.1223398726239155	3.4732506859993593	2.3509108133754437	3.028419698529701	6.660869565217391	0.0	100000
kaz	0.11486779522264579	2.840095031964291	2.954962827186937	2.971730466485918	6.161538461538462	0.39382	100000
kca	-0.7513417987142268	3.0007559041693503	2.2494141054551235	2.765882421430319	6.107843137254902	5e-05	100000
ket	-0.15860982986830852	3.6380419675382627	3.479432137669954	3.57109091732104	5.12	0.51836	100000
khk	0.09901571810422816	2.63794219516981	2.736957913274038	2.6937734869465895	5.830645161290323	0.60082	100000
kmr	-0.4136613815148804	3.492184484822281	3.0785231033074005	3.297816188184989	6.172727272727273	0.03303	100000
koi	-0.9629498537655481	3.8077846958709243	2.844834842105376	3.314197311652518	5.660550458715596	0.0	100000
kor	-0.49927308806971604	3.1659992840284668	2.6667261959587507	2.989771278487997	6.019047619047619	0.03862	100000
kpv	-1.4428759234545865	3.878165703227646	2.4352897797730595	3.204559719406737	5.350877192982456	0.0	100000
krl	-0.7024444587490786	2.8929950088859737	2.190550550136895	2.6462471138116404	6.312977099236641	1e-05	100000
lat	-1.0444925787597756	2.819032396878061	1.7745398181182854	2.284600815072615	7.224299065420561	4e-05	100000
lav	-0.40036559988452947	2.9883909990521844	2.588025399167655	2.85698063162558	6.75	0.02025	100000
lbe	-0.2626526792533137	2.556163681854491	2.293511002601177	2.473688315818291	6.81981981981982	0.2177	100000
lez	-0.6064605105039163	3.644061667127213	3.0376011566232965	3.215277259799677	5.627272727272727	0.00249	100000
lit	-1.2298576462769604	2.837159685759808	1.6073020394828474	2.254199201635373	7.328467153284672	0.0	100000
liv	-0.22797667814241995	3.0174735564671806	2.7894968783247607	2.8292559006015607	6.0578512396694215	0.28647	100000
mal	-1.0978213158071721	2.9368340730086038	1.8390127572014316	2.40132290529405	8.903846153846153	0.0	100000
mdf	-0.648664969850532	2.856605043924518	2.207940074073986	2.659675512273146	6.12280701754386	0.00193	100000
mhr	-0.36495024415919364	3.0319103809605745	2.666960136801381	2.8697334313435325	5.723214285714286	0.07269	100000
mnc	-1.5328266264305899	2.9359598167464176	1.4031331903158277	2.2370700253373323	6.821917808219178	0.0	100000
mns	-0.38165360621105204	2.8167387071160737	2.4350851009050216	2.6432086022422396	7.553571428571429	0.0648	100000
mrj	-0.40326311072092036	2.9553790187603544	2.552115908039434	2.7392483188251284	6.066115702479339	0.02014	100000
myv	-0.5493986150234598	2.8735938515741424	2.3241952365506826	2.6875622101710874	6.339285714285714	0.00704	100000
nio	-0.37665365174262977	2.7414123099804333	2.3647586582378035	2.686977817517703	7.033333333333333	0.03273	100000
niv	0.36122964213458486	3.6691768299057546	4.030406472040339	3.8129084227242434	4.757894736842105	0.03369	100000
nld	-0.06594364071279912	2.623160145596339	2.55721650488354	2.4033547647742677	5.719298245614035	0.74012	100000
nor	-0.19831340192382862	2.9651129334356807	2.766799531511852	2.7996767371762363	5.456896551724138	0.3062	100000
olo	-0.5851038877400097	2.9115003422168106	2.326396454476801	2.760564258145453	6.304347826086956	0.00125	100000
oss	-0.741717096121782	4.069508576559824	3.3277914804380417	3.8051707755271873	6.690476190476191	0.00047	100000
pbu	-0.7500635407702494	3.6960305267511826	2.945966985980933	3.1786190670858288	6.297297297297297	0.00316	100000
pes	-0.9408096249725797	3.0111391316456926	2.070329506673113	2.4760527076470242	7.379032258064516	0.0	100000
pol	-0.8312528008716109	3.5882115946284365	2.7569587937568256	3.194524779593782	5.6875	0.00012	100000
por	-0.761717701419478	3.9519433773068524	3.1902256758873744	3.6655029096839393	6.007936507936508	2e-05	100000
ron	0.31842963098012955	3.1638338537246313	3.482263484704761	3.308500138207234	5.692913385826771	0.11019	100000
rus	-0.40160354201687953	3.3722143605594925	2.970610818542613	3.129885036386205	6.186274509803922	0.03223	100000
sah	0.16639565909293186	2.745964094078081	2.912359753171013	2.8331367338369016	5.884955752212389	0.29127	100000
sel	-1.31768224355883	3.3698871340484375	2.0522048904896075	2.7288979810335614	6.733333333333333	0.0	100000
sjd	0.3240017512717155	2.248254128648388	2.5722558799201036	2.520244910338582	6.475409836065574	0.08838	100000
slk	-0.7124702772422271	3.41679028829169	2.7043200110494627	3.09363856785092	6.080645161290323	0.0	100000
slv	-0.008109309083611738	2.2893099102482304	2.2812006011646186	2.152148528930877	6.654545454545454	0.96765	100000
sma	-0.6933993715661237	2.2165415923524403	1.5231422207863166	2.1475853812160914	7.547008547008547	6e-05	100000
sme	-0.14104377549335778	2.0717402711912625	1.9306964956979047	2.0392263984185144	7.24	0.41919	100000
smj	-0.3401169828524917	2.1764837962696157	1.836366813417124	2.0313772977802884	7.503875968992248	0.03167	100000
smn	-0.3668416396759895	2.8445805592654323	2.477738919589443	2.750209357904627	6.372727272727273	0.0772	100000
sms	-1.2233512276269833	3.0879336053007482	1.864582377673765	2.609037445347893	7.130434782608695	0.0	100000
spa	-0.5239928472639308	2.8609446502568714	2.3369518029929406	2.677236122138371	6.222222222222222	0.00078	100000
sqi	-0.6618008171703824	3.6089593221319096	2.947158504961527	3.326132689540403	5.307017543859649	0.00079	100000
swe	0.14057960639501976	2.012608972885595	2.1531885792806147	1.929597073536794	6.040983606557377	0.49875	100000
tam	-0.26464648746028296	2.038140119754922	1.7734936322946389	1.9143439846749437	7.900990099009901	0.18606	100000
tat	-0.23086838675755716	2.85597425694206	2.6251058701845027	2.90700768525951	5.401709401709402	0.14232	100000
tel	-0.6065865605349758	2.808251238031189	2.201664677496213	2.619913919592951	7.683168316831683	0.00059	100000
tur	-0.5411088826804886	2.9961944394904814	2.4550855568099927	2.8043883284135798	6.084033613445378	0.00011	100000
udm	-0.9877310075935131	3.5316912215690115	2.5439602139754984	3.0403844535594677	5.672413793103448	8e-05	100000
ukr	-1.065067491451766	3.226163814074936	2.16109632262317	2.7715414060076715	6.314285714285714	0.0	100000
uzn	-1.090980639645422	3.4495199032371353	2.3585392635917133	3.0000448900443777	5.990196078431373	0.0	100000
vep	-0.07573006773037472	3.1541188350579397	3.078388767327565	3.223358208473466	5.747747747747748	0.7286	100000
xal	0.00445375717466634	3.3543927449378232	3.3588465021124896	3.3916583563141995	6.178571428571429	0.98182	100000
ykg	-0.04077896509003054	2.9320614422109412	2.8912824771209107	2.9840760020230577	7.454545454545454	0.83561	100000
yrk	-0.49410845693048877	2.8339271057113	2.339818648780811	2.6229567593429017	6.560344827586207	0.01454	100000
yux	0.18381120758244673	2.894673200925463	3.0784844085079097	3.147641718290449	6.116279069767442	0.355	100000
