language	diff	surp_initial	surp_final	surp_avg	length_avg	p_value	n_permutations
mhr	-0.20688062317314548	3.997824686641493	3.7909440634683476	3.8703239200961965	5.723214285714286	0.22613	100000
mnc	-0.7516533649474497	4.094432609513886	3.342779244566436	3.782238485188322	6.821917808219178	0.0	100000
mns	-0.2403786527613807	3.937246813949899	3.6968681611885184	3.815486229067698	7.553571428571429	0.22565	100000
mrj	-0.07147505326986092	4.397540479853885	4.326065426584024	4.337603105625172	6.066115702479339	0.64769	100000
myv	-0.11372186603645451	3.924432487537463	3.8107106215010087	4.012623392382548	6.339285714285714	0.51744	100000
nio	0.13362743003027866	4.077757700501926	4.2113851305322045	4.269935939621042	7.033333333333333	0.29068	100000
niv	0.07402158950237592	4.600820816915931	4.674842406418307	4.580426233735001	4.757894736842105	0.56681	100000
nld	-0.007912138784140765	4.428287724723593	4.4203755859394525	4.420189630642504	5.719298245614035	0.94975	100000
nor	-0.6092963072271003	4.9036241375166805	4.29432783028958	4.631418223440909	5.456896551724138	3e-05	100000
olo	0.16216009060541836	4.029340597454476	4.191500688059894	4.226822988144249	6.304347826086956	0.15275	100000
oss	-0.5161007589077018	4.6307191236129075	4.114618364705206	4.466599241903761	6.690476190476191	0.00067	100000
pbu	-0.1092516950185809	4.478864797573906	4.369613102555325	4.37320949696095	6.297297297297297	0.46713	100000
pes	-0.3158496406873521	3.798316952132959	3.482467311445607	3.629977643938856	7.379032258064516	0.01727	100000
pol	-0.17781932102072595	4.594341970802772	4.4165226497820465	4.570872921910551	5.6875	0.09153	100000
por	-0.4899714365522687	4.793792020107703	4.303820583555434	4.626326440771421	6.007936507936508	1e-05	100000
ron	0.4351601108791323	4.276748387801053	4.711908498680185	4.491701916806654	5.692913385826771	0.00471	100000
rus	-0.03295277886920722	4.82256214645953	4.789609367590323	4.85583506010002	6.186274509803922	0.80419	100000
sah	0.2076820157421233	4.176929042412668	4.384611058154792	4.324924895779808	5.884955752212389	0.17752	100000
sel	-0.633901967860401	4.3148605995424205	3.6809586316820195	4.006400663043771	6.733333333333333	3e-05	100000
sjd	0.7248384099514769	3.537894930197892	4.262733340149369	4.006065614450934	6.475409836065574	0.0	100000
slk	-0.2340560274098511	4.355474710688797	4.121418683278946	4.279874985267185	6.080645161290323	0.10697	100000
slv	-0.27863577817425567	4.221642197298281	3.9430064191240253	4.05576058779401	6.654545454545454	0.01923	100000
sma	-1.3374815228403119	4.228387934495919	2.8909064116556076	3.718627205510171	7.547008547008547	0.0	100000
sme	0.05738098923592361	3.765171510528384	3.8225524997643077	3.8912232896433934	7.24	0.64864	100000
smj	0.24884298981314323	3.829306522235081	4.078149512048224	4.0219138315841105	7.503875968992248	0.01138	100000
smn	0.16559614121913846	3.8179088110454154	3.983504952264554	4.008214053020935	6.372727272727273	0.24774	100000
sms	-0.2431886663816969	4.197186737889829	3.9539980715081318	4.29229868442828	7.130434782608695	0.16063	100000
spa	-0.4686899246902789	4.165556370968722	3.696866446278443	4.049198786667685	6.222222222222222	0.0	100000
sqi	-0.1635827844951585	4.507407555698651	4.343824771203493	4.467254896424202	5.307017543859649	0.12833	100000
swe	-0.23794226232773763	4.527958704409054	4.290016442081316	4.528059427415737	6.040983606557377	0.05092	100000
tam	0.5311079437077342	3.777865918322816	4.30897386203055	4.10126543103918	7.900990099009901	2e-05	100000
tat	0.08088327914561155	4.321797405994177	4.402680685139789	4.380266958163787	5.401709401709402	0.52076	100000
tel	-0.35259394070440075	4.203179177806266	3.8505852371018654	4.157685229099809	7.683168316831683	0.00034	100000
tur	-0.17437156314800006	4.145263576068701	3.970892012920701	4.073420720798772	6.084033613445378	0.19584	100000
udm	-0.46132119590866116	4.433684699528518	3.972363503619857	4.226151173810164	5.672413793103448	0.01046	100000
ukr	-0.4899201220368603	4.555769217014313	4.065849094977453	4.317892951498587	6.314285714285714	0.00026	100000
uzn	-0.4891238214922895	4.6265993035696695	4.13747548207738	4.399472758673894	5.990196078431373	0.00163	100000
vep	0.5420109355413874	3.870464871291284	4.4124758068326715	4.2212556462298645	5.747747747747748	0.0093	100000
xal	-0.2559113415933796	4.444409902216424	4.188498560623044	4.37000323594326	6.178571428571429	0.03629	100000
ykg	0.09294691562523649	4.0408728466797905	4.133819762305027	4.18888331249324	7.454545454545454	0.45246	100000
yrk	0.7114752030406883	3.8150026661935694	4.526477869234258	4.236771521034647	6.560344827586207	0.0	100000
yux	0.048924978065860714	4.228975487191019	4.27790046525688	4.331446253950853	6.116279069767442	0.6448	100000
