language	diff	surp_initial	surp_final	surp_avg	length_avg	p_value	n_permutations
liv	-1.0697586870514213	3.0175156219562234	1.947756934904802	2.500459461587654	6.0578512396694215	0.0	100000
mal	-1.495981062597205	2.9369621709482674	1.4409811083510624	2.234879769266991	8.903846153846153	0.0	100000
mdf	-1.331869275940362	2.8567009684504474	1.5248316925100853	2.3884361160448244	6.12280701754386	0.0	100000
mhr	-1.2603541064043065	3.0321001769886124	1.771746070584306	2.5320285277601906	5.723214285714286	0.0	100000
mnc	-1.9305543100420484	2.9360257441546933	1.005471434112645	2.0686912272587414	6.821917808219178	0.0	100000
mns	-1.0949868627198613	2.816989670762298	1.7220028080424368	2.3586074956376453	7.553571428571429	0.0	100000
mrj	-1.2104224054986517	2.955481258015446	1.7450588525167945	2.423279652540114	6.066115702479339	0.0	100000
myv	-1.2660563414100028	2.8737027619022966	1.6076464204922938	2.4036174648152624	6.339285714285714	0.0	100000
nio	-1.0109517984215717	2.7415080034524375	1.7305562050308658	2.4198296826468773	7.033333333333333	0.0	100000
niv	-1.064695078659224	3.669383388274788	2.604688309615564	3.244835300777391	4.757894736842105	0.0	100000
nld	-0.8877281054989339	2.6232430293327895	1.7355149238338556	2.0798842690971413	5.719298245614035	0.0	100000
nor	-1.0679258711516306	2.965286194775718	1.8973603236240875	2.444336689452249	5.456896551724138	0.0	100000
olo	-1.2448555697515504	2.9117676624155417	1.6669120926639913	2.4961268714881877	6.304347826086956	0.0	100000
oss	-1.7622066864955483	4.070494487891796	2.308287801396248	3.398446912653806	6.690476190476191	0.0	100000
pbu	-1.7428459072935818	3.6961889257454783	1.9533430184518965	2.79991706164271	6.297297297297297	0.0	100000
pes	-1.5986293762133585	3.0112448071916273	1.4126154309782688	2.211301525181393	7.379032258064516	0.0	100000
pol	-1.6998674422808173	3.5883942662605217	1.8885268239797044	2.8416427974290426	5.6875	0.0	100000
por	-1.6640749977442812	3.952548108198656	2.2884731104543747	3.274103535157771	6.007936507936508	0.0	100000
ron	-0.8263485332155929	3.1638937073253746	2.3375451741097817	2.8467392721870985	5.692913385826771	0.0	100000
rus	-1.3056936363622071	3.3727180182081624	2.0670243818459553	2.7828188841224017	6.186274509803922	0.0	100000
sah	-0.7265392099909911	2.746295698953803	2.019756488962812	2.4788869126863955	5.884955752212389	0.0	100000
sel	-1.8602253179677524	3.370062420735993	1.5098371027682407	2.4906191188893434	6.733333333333333	0.0	100000
sjd	-0.32738229773002603	2.2483054177913835	1.9209231200613575	2.2392133530895433	6.475409836065574	0.04546	100000
slk	-1.5222482661613483	3.416904467745853	1.8946562015845045	2.7676284444111086	6.080645161290323	0.0	100000
slv	-0.6419393692926012	2.2893346970390787	1.6473953277464775	1.8960217374625108	6.654545454545454	9e-05	100000
sma	-1.051768064147585	2.2166104494764913	1.1648423853289063	2.002602291853664	7.547008547008547	0.0	100000
sme	-0.6093809222626774	2.0718513504018925	1.4624704281392151	1.8434169848187762	7.24	1e-05	100000
smj	-0.7576440605217873	2.176843689059451	1.4191996285376638	1.8573320259940715	7.503875968992248	0.0	100000
smn	-1.0544466491993272	2.844795476072891	1.7903488268735637	2.4787862304267483	6.372727272727273	0.0	100000
sms	-1.6699753194580602	3.0880688049645917	1.4180934855065315	2.4331176598583526	7.130434782608695	0.0	100000
spa	-1.1613538606860843	2.8610625674079433	1.699708706721859	2.4107429248732632	6.222222222222222	0.0	100000
sqi	-1.6150198261092314	3.609300206332571	1.9942803802233398	2.93747025340712	5.307017543859649	0.0	100000
swe	-0.42108308175188847	2.012664914427865	1.5915818326759765	1.6980977475439345	6.040983606557377	0.01803	100000
tam	-0.7046984479855598	2.0381769014104787	1.3334784534249189	1.7363962807345181	7.900990099009901	3e-05	100000
tat	-1.0996982467191834	2.8561930791184342	1.7564948323992509	2.5607528983910472	5.401709401709402	0.0	100000
tel	-1.1603151318684894	2.808405487084645	1.6480903552161557	2.4039409411748496	7.683168316831683	0.0	100000
tur	-1.3468292757606122	2.997963136214824	1.6511338604542116	2.481533010258513	6.084033613445378	0.0	100000
udm	-1.8944840454435021	3.531851147933617	1.6373671024901149	2.695245849700944	5.672413793103448	0.0	100000
ukr	-1.7393852146243187	3.226676535307178	1.4872913206828593	2.5113729228687465	6.314285714285714	0.0	100000
uzn	-1.9042776043068477	3.4500538336490494	1.5457762293422017	2.6919520719196224	5.990196078431373	0.0	100000
vep	-1.0815378194692298	3.154171957903438	2.0726341384342084	2.794806264430871	5.747747747747748	0.0	100000
xal	-0.9311628693628222	3.3549409440319455	2.4237780746691233	2.994601878697874	6.178571428571429	0.0	100000
ykg	-0.7547264411894279	2.932221964057931	2.177495522868503	2.6818267518319883	7.454545454545454	2e-05	100000
yrk	-1.1773613429257548	2.834204485470451	1.6568431425446963	2.3284170674187186	6.560344827586207	0.0	100000
yux	-0.6759978774128914	2.8950865354741677	2.2190886580612763	2.792108519163147	6.116279069767442	4e-05	100000
