language	diff	surp_initial	surp_final	surp_avg	length_avg	p_value	n_permutations
ell	-0.8681492318236641	4.570047870805995	3.701898638982331	4.194977354108196	6.427350427350428	0.0	100000
enf	-1.0839449788784963	5.090440787831131	4.006495808952635	4.592767662447095	5.438775510204081	0.0	100000
eng	-1.2252612291782983	5.339943504333495	4.114682275155197	4.799764434680162	4.861386138613861	0.0	100000
ess	-0.6644632625391593	4.3920050310983445	3.727541768559185	4.187951927548927	8.7	0.0	100000
eus	-0.6927010570541912	4.6834391978835415	3.9907381408293503	4.388850390260285	5.8203125	0.0	100000
evn	-0.865513557521032	4.647644615334871	3.7821310578138387	4.304048960782171	7.203252032520325	0.0	100000
fin	-0.6427907053813788	4.4014876099557005	3.7586969045743217	4.238401679962715	6.4298245614035086	0.0	100000
fra	-1.0005403814049876	5.248501553030286	4.247961171625298	4.811608425308933	4.992307692307692	0.0	100000
gld	-0.6835423281200876	4.78145415436538	4.0979118262452925	4.511745637515756	6.653061224489796	0.0	100000
gle	-1.117369546436504	5.380754536555111	4.263384990118607	4.862421560886006	5.725806451612903	0.0	100000
heb	-0.7234620284811362	4.495349254934959	3.7718872264538232	4.276754943275996	5.158878504672897	0.0	100000
hin	-1.4114734474031208	5.49526686889343	4.083793421490309	4.785282239335784	7.14	0.0	100000
hrv	-0.8964416913951432	4.769849810278911	3.873408118883768	4.344030219627019	6.443548387096774	0.0	100000
hun	-0.7092735534906387	4.912193297147752	4.202919743657113	4.653610616632239	5.825	0.0	100000
hye	-1.0196847235154278	5.248379941119087	4.228695217603659	4.771204797884144	5.962962962962963	0.0	100000
isl	-0.9569889570368506	5.077244897787122	4.120255940750272	4.698770972263246	5.982608695652174	0.0	100000
ita	-1.0407859034313884	4.794676383171002	3.753890479739614	4.360052184956309	6.5984251968503935	0.0	100000
itl	-0.7620860053075322	4.933740986467482	4.17165498115995	4.578552689065446	6.418918918918919	0.0	100000
jpn	-0.815118046800472	4.685216349676068	3.870098302875596	4.352518617184827	6.287037037037037	0.0	100000
kal	-0.055294025714704986	4.071029637813336	4.015735612098631	4.109589105143607	8.357142857142858	0.47768	100000
kan	-0.7147525125210823	5.003520501918917	4.288767989397835	4.78213087988503	6.415841584158416	0.0	100000
kat	-1.0316771889868224	4.979950867286625	3.948273678299803	4.545198119673917	6.660869565217391	0.0	100000
kaz	-0.6774601848265194	4.712130019935497	4.034669835108978	4.461638915496577	6.161538461538462	0.0	100000
kca	-1.088383180449361	4.889977792097407	3.801594611648046	4.420068331183994	6.107843137254902	0.0	100000
ket	-1.1120070911044966	5.294628947356849	4.182621856252353	4.812072436195517	5.12	0.0	100000
khk	-0.8316968118494374	4.964871088727829	4.133174276878392	4.672312427257582	5.830645161290323	0.0	100000
kmr	-0.9744688316065879	5.050890213609774	4.076421382003186	4.621780617262321	6.172727272727273	0.0	100000
koi	-1.2866680880205346	5.279553612073262	3.9928855240527277	4.7003405775863465	5.660550458715596	0.0	100000
kor	-0.9224907757770975	5.056593747668796	4.134102971891698	4.684672105156915	6.019047619047619	0.0	100000
kpv	-1.307264027574604	5.177088901243711	3.869824873669107	4.648652016692457	5.350877192982456	0.0	100000
krl	-0.5482494971831033	4.394615205068321	3.846365707885218	4.2008715852324094	6.312977099236641	0.0	100000
lat	-0.8548313795008222	4.823737965916123	3.9689065864153004	4.491797605586183	7.224299065420561	0.0	100000
lav	-0.8745588457171536	4.845018625440019	3.970459779722866	4.4293537937767695	6.75	0.0	100000
lbe	-1.0110737609024563	4.994540093735394	3.983466332832938	4.494649563699292	6.81981981981982	0.0	100000
lez	-1.3075751609203632	5.449520088697409	4.141944927777046	4.75953637115539	5.627272727272727	0.0	100000
lit	-1.194643034639146	5.439297985856549	4.244654951217403	4.923101266957892	7.328467153284672	0.0	100000
liv	-0.8266771197835086	5.096916629544676	4.270239509761168	4.7097544146259676	6.0578512396694215	0.0	100000
mal	-0.1959298890237431	4.493538884563833	4.29760899554009	4.420146462113094	8.903846153846153	0.05113	100000
mdf	-0.8937494291846901	4.945796882269675	4.052047453084985	4.635769495584612	6.12280701754386	0.0	100000
mhr	-1.0423757109106813	4.865521125353518	3.8231454144428367	4.429907069191371	5.723214285714286	0.0	100000
mnc	-0.9042187396236869	4.742954413748016	3.8387356741243295	4.3535402669618115	6.821917808219178	0.0	100000
mns	-0.513493314013731	4.660553840119519	4.147060526105788	4.437240288264272	7.553571428571429	0.0	100000
mrj	-0.8668057782536156	4.965106639328176	4.09830086107456	4.607381490841713	6.066115702479339	0.0	100000
myv	-0.7755251314060221	4.792835513573318	4.017310382167296	4.568614479892649	6.339285714285714	0.0	100000
nio	-1.020659984768856	5.253493543319285	4.232833558550429	4.8196204973540455	7.033333333333333	0.0	100000
niv	-1.258676602037684	5.463554556403599	4.204877954365915	4.887067083489825	4.757894736842105	0.0	100000
nld	-1.0853707844750922	5.232303938252187	4.146933153777095	4.782734996208206	5.719298245614035	0.0	100000
nor	-1.2516947797831461	5.342399425718978	4.090704645935832	4.805072798163155	5.456896551724138	0.0	100000
olo	-0.5388738889995333	4.597177244730043	4.0583033557305095	4.477988633197397	6.304347826086956	0.0	100000
oss	-1.1207137733712926	5.256903707007973	4.136189933636681	4.795694532635165	6.690476190476191	0.0	100000
pbu	-1.108723077844112	5.258478161133906	4.1497550832897945	4.730878280373613	6.297297297297297	0.0	100000
pes	-0.77891287719416	4.807419826834249	4.028506949640089	4.468441507825319	7.379032258064516	0.0	100000
pol	-0.9796048183070178	5.202486925430242	4.222882107123224	4.792198015701304	5.6875	0.0	100000
por	-1.2424262622992188	5.353692904162027	4.111266641862808	4.8109479647359725	6.007936507936508	0.0	100000
ron	-0.7057975616980707	4.942527844962171	4.2367302832641	4.641644999340554	5.692913385826771	0.0	100000
rus	-1.0586508822429934	5.510816630584739	4.452165748341746	5.083964940326777	6.186274509803922	0.0	100000
sah	-0.7387610468088814	4.784937674261778	4.046176627452897	4.506977431782345	5.884955752212389	0.0	100000
sel	-1.3107652068372397	5.1346010465092125	3.8238358396719727	4.499578582370993	6.733333333333333	0.0	100000
sjd	-0.13729433214450548	4.46442989045805	4.327135558313545	4.508559175814747	6.475409836065574	0.10582	100000
slk	-0.9146917507578873	4.964843997455412	4.050152246697524	4.5630612739616945	6.080645161290323	0.0	100000
slv	-0.8736802323556052	4.786151864817648	3.9124716324620428	4.336005662604844	6.654545454545454	0.0	100000
sma	-1.2794167654757884	5.2510984894896495	3.971681724013861	4.710289529390079	7.547008547008547	0.0	100000
sme	-0.5192740206536781	4.6394356385912205	4.120161617937542	4.47100093300229	7.24	0.0	100000
smj	-0.4892666205747336	4.724123151142161	4.234856530567427	4.536394348556124	7.503875968992248	0.0	100000
smn	-0.5382656030531052	4.710385728388122	4.172120125335017	4.528510243058377	6.372727272727273	0.0	100000
sms	-0.6496161914908374	5.261376110781794	4.611759919290956	5.131547684583111	7.130434782608695	0.0	100000
spa	-1.0169719068056167	4.779704502434417	3.7627325956288007	4.353685175724522	6.222222222222222	0.0	100000
sqi	-1.1748063214042341	5.216058203874276	4.041251882470042	4.697100619943121	5.307017543859649	0.0	100000
swe	-0.936504495599884	5.214827661664109	4.278323166064225	4.862078229195433	6.040983606557377	0.0	100000
tam	-0.33520038376228634	4.515724799111451	4.180524415349165	4.406230980998418	7.900990099009901	1e-05	100000
tat	-0.9408794317878186	5.034045674250677	4.093166242462859	4.681259404309422	5.401709401709402	0.0	100000
tel	-0.8630027816493442	4.8848162451986425	4.021813463549298	4.5411742264086685	7.683168316831683	0.0	100000
tur	-0.8526762840365234	4.729404856048139	3.8767285720116154	4.398080665163316	6.084033613445378	0.0	100000
udm	-1.288019702763393	5.170299237829516	3.882279535066123	4.639760559055084	5.672413793103448	0.0	100000
ukr	-1.25852846800335	5.312490578908769	4.053962110905419	4.6896526956432085	6.314285714285714	0.0	100000
uzn	-1.0880132312923814	4.9836279847263505	3.895614753433969	4.519314496044315	5.990196078431373	0.0	100000
vep	-0.5695886692638732	4.6917555111664555	4.122166841902582	4.539027446083086	5.747747747747748	0.0	100000
xal	-1.1576840938303317	5.272678104433274	4.114994010602942	4.755578316331687	6.178571428571429	0.0	100000
ykg	-0.6857744644784391	4.77617306202263	4.0903985975441906	4.530887509203333	7.454545454545454	0.0	100000
yrk	-0.771894563285497	5.117407681417388	4.345513118131891	4.773088121968468	6.560344827586207	0.0	100000
yux	-0.7038731948382821	4.810359506987258	4.106486312148975	4.556148685167839	6.116279069767442	0.0	100000
