language	diff	surp_initial	surp_final	surp_avg	length_avg	p_value	n_permutations
myv	-0.27687818772281503	3.455006321940926	3.178128134218111	3.333041714237068	6.339285714285714	0.14911	100000
nio	-0.4784868734298904	3.6998080775592603	3.22132120412937	3.480489841457875	7.033333333333333	0.01058	100000
niv	-0.18441656021191122	4.268983563362494	4.084567003150583	4.234180945271959	4.757894736842105	0.40571	100000
nld	0.26425877055541	3.3130812723576644	3.5773400429130744	3.3607921883301017	5.719298245614035	0.18971	100000
nor	0.15906994257535345	3.353391857572728	3.5124618001480816	3.371271357495534	5.456896551724138	0.41552	100000
olo	-0.1597583192695322	3.384833093771738	3.2250747745022057	3.314847000465532	6.304347826086956	0.30084	100000
oss	-0.6842239010188758	4.063388775434072	3.3791648744151965	3.803356116887354	6.690476190476191	0.00148	100000
pbu	-0.738168172129293	4.211346336415477	3.4731781642861836	3.702794762172361	6.297297297297297	0.00373	100000
pes	-0.452590548411687	3.348662060228461	2.896071511816774	3.055297957891544	7.379032258064516	0.02615	100000
pol	-0.3301092494690745	3.9655889950066223	3.635479745537548	3.8485938258274266	5.6875	0.08498	100000
por	-0.6322727505423162	3.8805166461707024	3.248243895628386	3.6645480853640118	6.007936507936508	7e-05	100000
ron	0.3445980911218891	3.6461624030874473	3.9907604942093364	3.8398109239830016	5.692913385826771	0.04071	100000
rus	-0.2358678002884389	3.9805545489188114	3.7446867486303725	3.837311812357831	6.186274509803922	0.19116	100000
sah	0.42914931796572686	3.116121594168111	3.5452709121338377	3.3060491041310027	5.884955752212389	0.00769	100000
sel	-1.1497918716256343	3.8596081732455945	2.70981630161996	3.2772386192637817	6.733333333333333	0.0	100000
sjd	0.772525324040541	2.749264056763142	3.521789380803683	3.0993128080205894	6.475409836065574	1e-05	100000
slk	-0.47460391854570894	3.8047380342462453	3.3301341157005364	3.626782765440502	6.080645161290323	0.00511	100000
slv	0.2715172459899131	2.9541309180014745	3.2256481639913877	3.1358382032042833	6.654545454545454	0.12708	100000
sma	-0.713430037163874	3.051733743882758	2.338303706718884	2.967509066143628	7.547008547008547	0.0	100000
sme	0.04325462140165337	2.8353235728116943	2.8785781942133477	2.956433970420127	7.24	0.77206	100000
smj	0.05981491409163331	2.764139161932658	2.8239540760242914	2.776349959575394	7.503875968992248	0.68577	100000
smn	0.23893190463383718	3.150943543085773	3.3898754477196102	3.3264705089729913	6.372727272727273	0.20747	100000
sms	-0.3951473132642733	3.539619136149253	3.1444718228849795	3.3256095965148873	7.130434782608695	0.0461	100000
spa	-0.6184371163418843	3.497053578057139	2.8786164617152545	3.263281689925259	6.222222222222222	0.0	100000
sqi	-0.2590159037264814	3.9389451102685857	3.6799292065421043	3.780902458393318	5.307017543859649	0.16515	100000
swe	1.160235532063448	2.665162691328474	3.825398223391922	3.2039228254529686	6.040983606557377	0.0	100000
tam	-0.24436527428422172	3.0528703574191653	2.8085050831349436	2.9400262018664396	7.900990099009901	0.18539	100000
tat	0.24642803218213105	3.3941332398692237	3.6405612720513547	3.6409737638250688	5.401709401709402	0.16345	100000
tel	-0.9819752086325351	3.544853028950686	2.562877820318151	3.2088792345917723	7.683168316831683	0.0	100000
tur	-0.07170758995116833	3.2816013264371042	3.209893736485936	3.30003639337461	6.084033613445378	0.66947	100000
udm	-0.7180855577875827	4.020059912536166	3.301974354748583	3.6473474598660984	5.672413793103448	0.0022	100000
ukr	-0.6661610956164834	3.8620056080108607	3.1958445123943773	3.5080265679925913	6.314285714285714	0.0012	100000
uzn	-0.8054592859870424	3.9219020851546893	3.116442799167647	3.5487980759031017	5.990196078431373	0.00112	100000
vep	0.2352131081884865	3.580887218316396	3.8161003265048823	3.811531085851747	5.747747747747748	0.30409	100000
xal	-0.38123051993953583	3.8886207903876695	3.5073902704481337	3.7932500161523914	6.178571428571429	0.04832	100000
ykg	-0.22460687531703938	3.4650906228999276	3.2404837475828883	3.4497829101677353	7.454545454545454	0.20249	100000
yrk	-0.16657281477531516	3.609155700587938	3.442582885812623	3.482116557196409	6.560344827586207	0.40902	100000
yux	0.05501066008304223	3.4350648606515772	3.4900755207346195	3.6382037196254737	6.116279069767442	0.77097	100000
