language	diff	surp_initial	surp_final	surp_avg	length_avg	p_value	n_permutations
eus	-1.0726577342191495	3.6337829842365204	2.561125250017371	3.1775081472368454	5.8203125	0.0	100000
evn	-1.4306781239686561	3.6600051093421104	2.2293269853734543	3.0538441809185404	7.203252032520325	0.0	100000
fin	-1.093629477396147	3.4227445135327215	2.3291150361365744	3.0508378072386266	6.4298245614035086	0.0	100000
fra	-1.3392835751151595	4.296921632996006	2.9576380578808465	3.754674667896329	4.992307692307692	0.0	100000
gld	-1.2148481316457302	3.742815641118296	2.5279675094725658	3.272677988816866	6.653061224489796	0.0	100000
gle	-1.4893703326711596	4.050719282929397	2.5613489502582376	3.29931413136617	5.725806451612903	0.0	100000
heb	-1.1170863003374634	3.6309977603664287	2.5139114600289654	3.24232192988323	5.158878504672897	0.0	100000
hin	-1.7274951015690618	4.037284089421956	2.309788987852894	3.160950760209017	7.14	0.0	100000
hrv	-1.173439835984174	3.769412120918781	2.595972284934607	3.2641777292671335	6.443548387096774	0.0	100000
hun	-0.7251530718702939	3.7869295147068303	3.0617764428365364	3.502662957857045	5.825	0.0	100000
hye	-1.1286222292840637	4.104655361720534	2.97603313243647	3.582313296156005	5.962962962962963	0.0	100000
isl	-1.3710990133491658	3.8598277958936014	2.4887287825444355	3.286778495267904	5.982608695652174	0.0	100000
ita	-1.2996355885577957	3.567799902178296	2.2681643136205003	3.1040957941214042	6.5984251968503935	0.0	100000
itl	-0.992692440613677	4.181571003418785	3.188878562805108	3.7465314232008966	6.418918918918919	0.0	100000
jpn	-1.328051098330246	3.564074528956173	2.236023430625927	3.022488641438047	6.287037037037037	0.0	100000
kal	-0.8792906566114316	3.099310702991825	2.2200200463803936	2.7430015229141156	8.357142857142858	0.0	100000
kan	-1.261881960189358	3.637354715322774	2.375472755133416	2.987120165423735	6.415841584158416	0.0	100000
kat	-1.5369531866385104	4.001358430916849	2.464405244278338	3.4183015106135435	6.660869565217391	0.0	100000
kaz	-0.6304682336410874	3.486354690909167	2.8558864572680798	3.213544321610457	6.161538461538462	0.0	100000
kca	-1.2817316560877914	3.5669329429714915	2.2852012868837	3.017152663641317	6.107843137254902	0.0	100000
ket	-1.1788972436268708	4.153474982531886	2.9745777389050154	3.664894685629186	5.12	0.0	100000
khk	-1.115642109881954	3.6790946253511003	2.5634525154691463	3.290277420235568	5.830645161290323	0.0	100000
kmr	-0.866488021281191	3.6981304592474724	2.8316424379662815	3.2733010738601354	6.172727272727273	0.0	100000
koi	-1.5474002273022585	4.191862219565231	2.644461992262973	3.5103477861430834	5.660550458715596	0.0	100000
kor	-0.8908821239420277	3.7387902897447685	2.8479081658027408	3.436419674273393	6.019047619047619	1e-05	100000
kpv	-1.774427725825824	4.1329173558811005	2.3584896300552765	3.4205634914424237	5.350877192982456	0.0	100000
krl	-1.192616361806182	3.4474418783489296	2.2548255165427475	3.0228471603059304	6.312977099236641	0.0	100000
lat	-1.5032179836068273	3.7303601833465887	2.2271421997397614	3.084727226867375	7.224299065420561	0.0	100000
lav	-1.11523388254715	3.528325826201865	2.413091943654715	3.007585557655462	6.75	0.0	100000
lbe	-1.0650257224759612	3.6980337001047694	2.6330079776288082	3.156141810153432	6.81981981981982	0.0	100000
lez	-1.4855598013317577	4.366596720954041	2.881036919622283	3.613924261896087	5.627272727272727	0.0	100000
lit	-1.8842488626232297	4.054741894451413	2.1704930318281836	3.187121522650971	7.328467153284672	0.0	100000
liv	-1.0897519185249602	3.964501196189632	2.8747492776646717	3.3281653772550133	6.0578512396694215	0.0	100000
mal	-1.2894654522016817	3.35845143551058	2.0689859833088984	2.9346682062917235	8.903846153846153	0.0	100000
mdf	-0.9579580058699482	3.598584952935228	2.6406269470652797	3.2925891406135954	6.12280701754386	0.0	100000
mhr	-0.8997062229453481	3.612872885566737	2.713166662621389	3.217377845373239	5.723214285714286	0.0	100000
mnc	-1.751480827093983	3.5872203435621643	1.8357395164681813	2.9080465262092483	6.821917808219178	0.0	100000
mns	-0.936076931383341	3.4765353054721047	2.5404583740887636	3.1219827636716286	7.553571428571429	0.0	100000
mrj	-1.183264881847554	3.852739003843499	2.669474121995945	3.266559831680295	6.066115702479339	0.0	100000
myv	-0.8129811010657702	3.4623980157542973	2.649416914688527	3.1826900269893312	6.339285714285714	1e-05	100000
nio	-0.8388302619680936	3.6636264870225244	2.8247962250544307	3.3585261734286056	7.033333333333333	0.0	100000
niv	-0.7487102877585472	4.269532103755387	3.52082181599684	3.9494547043641	4.757894736842105	0.0001	100000
nld	-1.3608242566146727	3.890272306292712	2.5294480496780394	3.181060163737615	5.719298245614035	0.0	100000
nor	-1.6306705162755377	3.9429370520721876	2.31226653579665	3.203179458836224	5.456896551724138	0.0	100000
olo	-1.0668035448942996	3.621962942814811	2.5551593979205114	3.3273814256083094	6.304347826086956	0.0	100000
oss	-1.3675817809141368	4.1772982605122655	2.8097164795981286	3.630339838940903	6.690476190476191	0.0	100000
pbu	-1.6166530617103918	4.188133108796786	2.5714800470863945	3.4927266851375594	6.297297297297297	0.0	100000
pes	-1.4621668767582858	3.60443386892418	2.142266992165894	2.919240966556672	7.379032258064516	0.0	100000
pol	-1.37469656525924	4.183472622576214	2.8087760573169738	3.6001755129316027	5.6875	0.0	100000
por	-1.5530956654596575	4.1962138714337796	2.643118205974122	3.5415619571613504	6.007936507936508	0.0	100000
ron	-0.6086375928035355	3.81470689630219	3.2060693034986545	3.5741993704924404	5.692913385826771	3e-05	100000
rus	-1.481956788786123	4.267961542873211	2.786004754087088	3.591958333421233	6.186274509803922	0.0	100000
sah	-1.0181700140183247	3.7441045340798955	2.7259345200615708	3.230854914214621	5.884955752212389	0.0	100000
sel	-1.6345662889629096	3.9394498321348945	2.304883543171985	3.214658275127648	6.733333333333333	0.0	100000
sjd	-0.46390431763914597	3.065543840479491	2.601639522840345	3.007474602147406	6.475409836065574	0.00512	100000
slk	-1.2834136208378792	4.004083470775876	2.7206698499379964	3.4513953300246123	6.080645161290323	0.0	100000
slv	-1.1677896987959904	3.683905348163663	2.5161156493676726	2.9144412141470117	6.654545454545454	0.0	100000
sma	-1.689124574668596	3.4544241414042554	1.7652995667356595	2.830531959676447	7.547008547008547	0.0	100000
sme	-0.8073693309110692	3.1195885778454993	2.31221924693443	2.8469776514819625	7.24	0.0	100000
smj	-0.8327307379329905	2.999243979484212	2.1665132415512214	2.7239650426278916	7.503875968992248	0.0	100000
smn	-1.097308749836099	3.4963674859437295	2.3990587361076305	3.143684805219533	6.372727272727273	0.0	100000
sms	-1.4948965956702147	3.8182379927411954	2.3233413970709806	3.3179910853791243	7.130434782608695	0.0	100000
spa	-1.161274467070005	3.6675388478198823	2.5062643807498772	3.200822482317494	6.222222222222222	0.0	100000
sqi	-1.3142525309264328	4.203872584085366	2.8896200531589336	3.619634639583194	5.307017543859649	0.0	100000
swe	-1.4897778950001497	3.804051572802002	2.3142736778018524	3.0574789943223197	6.040983606557377	0.0	100000
tam	-0.6434836572708558	3.085266105860091	2.4417824485892354	2.8346425434303657	7.900990099009901	1e-05	100000
tat	-1.0533260045690338	3.787817583354111	2.734491578785077	3.3776540309972227	5.401709401709402	0.0	100000
tel	-1.3779993987476908	3.721999618298919	2.344000219551228	3.1962584451521403	7.683168316831683	0.0	100000
tur	-1.3179653315547681	3.709999064845342	2.3920337332905737	3.0924012051067695	6.084033613445378	0.0	100000
udm	-1.6428485492763887	4.131597164564434	2.4887486152880456	3.463006219631504	5.672413793103448	0.0	100000
ukr	-1.5452157413049208	3.937100147554386	2.3918844062494653	3.239711662028596	6.314285714285714	0.0	100000
uzn	-1.493162607102326	3.947416888489053	2.454254281386727	3.2710601835912754	5.990196078431373	0.0	100000
vep	-0.6977019601208521	3.6307924347417857	2.9330904746209336	3.41818987274931	5.747747747747748	0.0	100000
xal	-1.0217172445507536	3.938740440084422	2.9170231955336683	3.454414830275906	6.178571428571429	0.0	100000
ykg	-0.4844370302670691	3.3637408942768676	2.8793038640097985	3.194547651407977	7.454545454545454	0.0064	100000
yrk	-0.5599533564635792	3.3393913098853116	2.7794379534217324	3.2224486755648822	6.560344827586207	7e-05	100000
yux	-0.5550317070350355	3.6325243683616453	3.07749266132661	3.5184584441616664	6.116279069767442	0.00114	100000
